"path","is_editor_test","meta_path","guid","sha256","namespaces","declared_types"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs.meta","879a27bbf0724a49b5ec3c9d42d9078f","1bbbd318e7f2b56af124534fa8564c6612fa66c19a3b6a111172211de82f530f","Pakuri.NewCore.Presentation.Actors","DamageNumberPopupBehaviour;Popup"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs.meta","c82c4da6aacba674f864c62da59bf109","3d5550f2b058bf2ab0789b1b5e141a634030afe7637d513a269053c58ef5ea45","Pakuri.NewCore.Presentation.Actors","EnemyActorBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterActorBehaviour.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterActorBehaviour.cs.meta","563a47fcaccf140499efb7f222c0c006","6800237dab48a2cafd46d67eaa64abe1485cb993e715c23649df08ad98a102bc","Pakuri.NewCore.Presentation.Actors","MonsterActorBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs.meta","ac027aa8c5506d5488ec4c797833239d","a99ad9fe2780afc218caebdcee2d7446a42abf9c9febd2927e604aa8d8c36753","Pakuri.NewCore.Presentation.Actors","MonsterAnimationBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/NexusActorBehaviour.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Actors/NexusActorBehaviour.cs.meta","dde153838e2141945aa1f7cc523f7717","e03fa261d9014a558d0a064f55f8c36e33d333df7701465a6075d5637bf6400b","Pakuri.NewCore.Presentation.Actors","NexusActorBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/SkillVisualActorBehaviour.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Actors/SkillVisualActorBehaviour.cs.meta","c29622d2ef50bc34e953b2cd9876644f","bc0f059fdb09526c8754b43fef62f0b0aaf12e893a8fab5a1934065839e6ae63","Pakuri.NewCore.Presentation.Actors","SkillVisualActorBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs.meta","910185fae1feafb4a99a44a988ef7cd6","e1be10bae9f5dc12adb53776bc4fa916c0e2d8f5cdbc123fe1ef044fc7616753","Pakuri.NewCore.Presentation.Actors","UnitActorBehaviour;UnitWorldView"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs.meta","6d9b293472613b242b8a3c359d02a496","66476e7b912270495d0a1ed90293b8c02e5eb82d4c615830bd4c4014967345a5","Pakuri.NewCore.Presentation.Assets","NewCoreRuntimeCatalogAsset;SpriteEntry;PrefabEntry;AnimatorControllerEntry"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/RunStartSelectionAsset.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Assets/RunStartSelectionAsset.cs.meta","da22dc09447e20c4ea34d3d04f395c38","8e652431b6049d715f3dade1b3df4c6f90e4d199aa5b614bd6eb77abc0ce14bd","Pakuri.NewCore.Presentation.Assets","RunStartSelectionAsset"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreEffectView.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreEffectView.cs.meta","748fd1c9d9b75de40b51291026eb4180","2945ca025bc61dac7d147657caf2bf819fce342b8e40e8aca92cb8102712cb5d","Pakuri.NewCore.Presentation.Scene","NewCoreEffectView"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs.meta","4717eeab25417eb4eba081006c884d45","2f538bec1c284b31961f922e8d197bc22e0b113e58700face02278f251a92791","Pakuri.NewCore.Presentation.Scene","NewCoreInputController"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs.meta","5bc74f204a88b16499661050ce2eee8b","b7b358ff7ff48d54e62287737cb554d28034212c740a68638cb1ee5f113e7ca3","Pakuri.NewCore.Presentation.Scene","NewCoreSceneRuntime"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs.meta","119dd9f412ed3074ab18f6e8ac562b9d","5ef7c1c4b0f7392b6798a21fd4d3fd452d95f7aa34bc2dbb5708b15201a59b5d","Pakuri.NewCore.Presentation.Scene","NewCoreSpawnController;EnemyPrefabBinding;PartyRosterIndex"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs.meta","fa9a3193209459a4d9b2e27b12b3e0e8","42dc7ca064a1c740224d963c7210983c6fbd8121260c114802e8efdbdb3453fd","Pakuri.NewCore.Presentation.Scene","NewCoreStageController"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs.meta","c5941ffe8ee82574d86feeb206b24003","05b08ba9e9d1e2b2ba5260f2ae3b859290201fb3da9993fd34d38fcb6f38d65c","Pakuri.NewCore.Presentation.UI","NewCoreDamageMeterTracker;DamageRecord;DamageSourceRecord"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs.meta","fe27bd183c0d2764d81180df525dbe02","9d0b3329f8dd25aeba8bc8fa74fd00d86357459d82472ca216b01483980a2697","Pakuri.NewCore.Presentation.UI","NewCoreDamageMeterUIController"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDebugUIController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDebugUIController.cs.meta","2bce5e2c5b698e14cae1e4849e349d9d","7c76dcee40d2cdf594ee47cdbad8934d5f934b633904e022372674b3544c9f0c","Pakuri.NewCore.Presentation.UI","NewCoreDebugUIController"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreInGameUIController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreInGameUIController.cs.meta","a29b50b3033957d438458097cb36ab39","d20ea96986a5e2f685a161606443ff2ee38d528f6b61f5d963311f2eb2989792","Pakuri.NewCore.Presentation.UI","NewCoreInGameUIController"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreMainMenuController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreMainMenuController.cs.meta","911e7b0e2aa03f5458d7e1f3eb8ba0b8","da6820a312d440304e2faf1f64f2536ef647c6bd0b0acc94f00ea0e4493f6671","Pakuri.NewCore.Presentation.UI","NewCoreMainMenuController"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreMonsterPanelUI.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreMonsterPanelUI.cs.meta","2f44f2a0207642e4c855b7ef2f79fdde","cf3ed90f97c13b6ecb8aef2ae256792a4cd979f640fa1332f39375ec85c94018","Pakuri.NewCore.Presentation.UI","NewCoreMonsterPanelUI"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreUtilityPanelController.cs","False","Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreUtilityPanelController.cs.meta","54c99cf97c7c1254e8f171e928b4f75d","309f5eed5d7480dc46a314986231c95b2ce30b76236701378a835e5eee555938","Pakuri.NewCore.Presentation.UI","NewCoreUtilityPanelController"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","False","Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs.meta","ff5d8fb8125b3574582c37b5fe06230a","b89a9c78c3646848bf98acb53dde1c54461313226b68ed3782005fa4a35bac4b","Pakuri.NewCore.Run","PartyRoster"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","False","Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs.meta","97d6dd97d1155894493366590eaf5db8","0f7eb2eb9b4fa6ecef5e4b5dd69837274c50178cf1c84aa45b709eaf2715bfbc","Pakuri.NewCore.Run","Prisoner;PrisonerInventory"
"Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs","False","Pakuri/Assets/Scripts/NewCore/Run/RunSessionModel.cs.meta","54b0573136a43d84cb6d63181695a908","8b1ab531c50db2e3244372d0057855ef09fa5e412cd2eb00d5379af5201aa6c3","Pakuri.NewCore.Run","RewardProcessingState;RunResult;RunSessionModel"
"Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs","False","Pakuri/Assets/Scripts/NewCore/Run/Services/ManifestationService.cs.meta","5a4e5d281c055d5408aa34b58da13c4f","02b7e38c4a6d11e0e47d3a40d22803c8d3a9419040803280c7d23af1ff295afe","Pakuri.NewCore.Run.Services","ManifestationAttemptResult;ManifestationService"
"Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs","False","Pakuri/Assets/Scripts/NewCore/Run/Services/OfferingService.cs.meta","c9cd03dc5fc4e3c4b85d94722e397832","9712e97dba08a91037b83947a5fa353a13c7dcdc9451b4e16ad33db4e3a3de6c","Pakuri.NewCore.Run.Services","OfferingCandidateKind;OfferingCandidate;OfferingOffer;OfferingService"
"Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs","False","Pakuri/Assets/Scripts/NewCore/Run/Services/RewardService.cs.meta","bbac5572c7561bd4f842f313eef7f522","2e568f9e4c3e0e63121b786fb938b98b5edeb1d1e48cb966a99e346365aecbbc","Pakuri.NewCore.Run.Services","RewardResult;RewardService"
"Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs","False","Pakuri/Assets/Scripts/NewCore/Run/StageManager.cs.meta","c984a818af64a864696b0800ac0dcf75","a214ad60befadee92b0be249001db0fe31214bd67865559f3c1e98410c5fc47e","Pakuri.NewCore.Run","StageManager"
"Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs","False","Pakuri/Assets/Scripts/NewCore/Spawn/SpawnManager.cs.meta","61539cf51eca507409f966df96153e16","46df63f67b9064dc7b189ba9be04802c3141b208f76fd4d368832b3701152143","Pakuri.NewCore.Spawn","SpawnedEnemyRecord;SpawnManager;SpawnEntry"
"Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs","False","Pakuri/Assets/Scripts/NewCore/Units/Models/CombatVector2.cs.meta","136dabe68a7eb1640b1b34947364a8ab","a9e6308122cabc4a66fe970d63d2a1a0d23faf5110c26c5cf155026a66f11112","Pakuri.NewCore.Units.Models",""
"Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs","False","Pakuri/Assets/Scripts/NewCore/Units/Models/EnemyModel.cs.meta","50169cc11db28a44e84ace988efc3783","e5b199caea31dc2c32338432bb4d24287a70b6676fc113730f9d3a5df4a1ef17","Pakuri.NewCore.Units.Models","EnemyModel"
"Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs","False","Pakuri/Assets/Scripts/NewCore/Units/Models/MonsterModel.cs.meta","119891f0e3095634a8d6f549f4ac06b5","f98f0001063c0cdb9ce95e400d0ca88b714e237470c4559c4da04a93cf376dde","Pakuri.NewCore.Units.Models","MonsterModel"
"Pakuri/Assets/Scripts/NewCore/Units/Models/NexusModel.cs","False","Pakuri/Assets/Scripts/NewCore/Units/Models/NexusModel.cs.meta","04bb6e0257501e8419cb8fb8bf4fb166","18b991efd975a7fdfd09734a4b76f05c718ebb4b2f626995d9d59de76599862a","Pakuri.NewCore.Units.Models","NexusModel"
"Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs","False","Pakuri/Assets/Scripts/NewCore/Units/Models/UnitBaseModel.cs.meta","53a7522b036573f4393fd55127b752a1","23c08ec76a6fbe146137d2da17a2a487e0afbc5995f50270331d59219b85c202","Pakuri.NewCore.Units.Models","UnitBaseModel;ShieldLayer"
